id,comment,score
297819521, simple navigate pay item,10
297820996, easy pay manomano base payment big company online sector,10
297821191, since order item problem,9
297820900, work well,9
297819971, easy,10
297820997, easy adapt,8
297820862, right,10
297821251, simple easytoorder site,10
297819774, seem easy process,9
297819590, delais tre long,5
297819908, quick easy,10
297820081, easy use,9
297819509, many different product,10
297820439, clear efficient service,10
297819062, fast easy lot variety,9
297819865, find great,10
297820293, error message do nt right create account,7
297820691, quick simple,10
297820352, practical think safe,9
297820690, good site,10
297820014, chat online helpful,10
297820539, easy navigate easy drive page,10
297819932, right,10
297821237, wellmade site fluid reactive,10
297819362, super easy compare merchant,10
297820168, perfect always,10
297820131, complicated order site much choice relay point far away other next,5
297819391, right concise,9
297821142, need register,8
297820673, doubt answer instantly great,10
297820573, lets take inspiration well,2
297820100, simple good,10
297821140, perfect free shipping cost,2
297819523, easy choice deliverybille address,10
297820364, easy,9
301205841, simple fast perfect,10
301206197, fast un complicate,10
301205585, nothing tell first order hope everything go great greeting joseñ,8
301205719, everything good ever,8
301206493, easy thank,10
301204437, easy fast I m wait delivery,10
301205480, well perfect,8
301209818, lack product detail,7
301204792, command easy carry,10
301204743, I m try make order perfectly,8
301207686, effective,10
301205206, okay,10
301207295, easy find item offer easy buy,10
301204396, seem easy shop hope yodel job prove useless many previous occasion,10
301206307, easy,9
301205046, right,8
301205414, recommend everything fast safe well do,8
301206894, change deliver address clear,8
301206806, correct set worthy trust,9
301205114, simple fast,10
301205727, pretty easy clear various step,9
301204949, well organize,10
301209847, perfect fast,10
301206756, secret code redo every new order uncomfortable,7
301207263, would ideal could give delivery day either pm rather 13 day,10
301205235, postcode new development have not update,9
301205516, thank much friendly telephone advice,10
301206208, right let see product compliant,9
301210005, I m company impossible identify call tef first lady try pass someone else cut could not connect anymore,0
301205232, good convenient,10
301204618, hand repayment complicate,8
301205593, great easy,10
301210110, already do,5
301206120, rubson ft 101 impossible choose color,6
301205767, estimate delivery date incomprehensible date announce prior purchase august 12 validation purchase september 1,8
301207223, waiting delivery,10
301206687, simple intuitive,10
301207880, easy whole process,9
301206297, go well far,9
301207549, wellthoughtout programme,8
301209753, hello I m age online stuff pass please write account blindness transfer send invoice mfg,3
301207358, waiting delivery,10
301205289, that s okay,9
301206589, need google account reset password could place order,4
301205444, super paypal addition,9
301209676, quick order wait delivery hope efficient,10
301205690, find want,8
301206061, moment well lets see shipment,8
301205438, wait see,7
301207619, great price excellent choice,10
301206780, little confused try change delivery address without change billing address,8
301204489, good price souper chat help thank,10
301206019, manomano find thing impossible find store,10
301207892, good site,9
301206203, good service respect delivery time,7
301207703, easy,10
301204667, okay,8
301207742, superreactive interlocutor,10
301205478, specify track delivery always present delivery address,8
301206671, clear fast,10
301205115, intuitive simple site great look product online chat support really top,10
301210499, could not choose king least think could choose black white,8
301207264, really find everything mano mano top,9
301205402, please call right phone since will nt office daythank attention emilio,10
301206037, always top,10
301207444, hopefully delivery time keep,10
301205328, that s effective thank,10
301207389, time payment ipad digital keyboard appear two attempt renew order,4
301206163, fast clear,10
301204897, fast reliable,10
301207446, hard work bill gate,3
301205693, simple clear fast,10
301207362, c correct see time frame order material,7
301204745, courteous helpful,10
301209953, lack bit explanation bosch hardware battery compatible,8
301204940, easy use well detailed product,10
301206263, right,10
301204522, want order 2 applique count twice shipping charge cancel applique,3
301207323, cost shipping chere,10
301207825, hello want order japanese carpet filtering foam must problem price 4 x expensive elsewhere regardably,8
301207582, easy process order hopefully great deal,10
301204449, classic ease nothing particular,7
301205951, site well do clear easy order thank quick delivery time,10
301206502, easy order free shipping,9
301207644, clear site easy order perform,10
301204580, always password problem,7
301205245, nothing say since make order tv cabinet satisfied service hope still,10
301206186, thank team,10
301204762, ras,10
301206940, easy since page contain many different type deck chair do not go page time,10
301207500, article description always clear,10
301205124, easy,10
301205528, billing delivery address different online chat help send link tube video tell refresh screen work treat,7
